Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,SMA_20,SMA_50,Volatility_20,RSI,MACD,MACD_Signal,SMA_20_above_50,Golden_Cross,Death_Cross
2023-08-16,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,112484500,0.0,0.0,-0.03159340830287438,,,,13.34571062357989,-3.7651045690360547,-2.232091822516445,False,False,False
2023-08-17,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,120718400,0.0,0.0,-0.028280162722535862,,,,11.415457713280304,-4.717593784486752,-2.747320201922246,False,False,False
2023-08-18,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,136276600,0.0,0.0,-0.017014851321818125,,,,10.462688301165826,-5.60726470842323,-3.3358754610068195,False,False,False
2023-08-21,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,135702700,0.0,0.0,0.073274828918382,,,,35.14131175941995,-5.239020456433849,-3.7252729111490224,False,False,False
2023-08-22,240.25,240.82000732421875,229.5500030517578,233.19000244140625,130442800,0.0,0.0,0.008258403978685713,,,,37.38934168861581,-4.772264069555689,-3.9385125262345153,False,False,False
2023-08-23,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,101077600,0.0,0.0,0.01573823118710882,,,,41.57936583789628,-4.120085281215154,-3.975358077586934,False,False,False
2023-08-24,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,99777400,0.0,0.0,-0.02879341090367582,242.89800033569335,,,36.66843011705393,-4.012259923015705,-3.982824528996621,False,False,False
2023-08-25,231.30999755859375,239.0,230.35000610351562,238.58999633789062,106612200,0.0,0.0,0.037167463490241914,241.50550003051757,,0.4290942475003873,45.378404578758406,-3.315200417204778,-3.84805669274591,False,False,False
2023-08-28,242.5800018310547,244.3800048828125,235.35000610351562,238.82000732421875,107673700,0.0,0.0,0.0009640428763089126,240.07500076293945,,0.42844970973849217,45.59517550614907,-2.7205994029781095,-3.620889033322266,False,False,False
2023-08-29,238.5800018310547,257.4800109863281,237.77000427246094,257.17999267578125,134047600,0.0,0.0,0.07687791972402569,239.88050003051757,,0.5117542857798051,59.43419180418635,-0.9798649525357916,-3.089547731722925,False,False,False
2023-08-30,254.1999969482422,260.510009765625,250.58999633789062,256.8999938964844,121988400,0.0,0.0,-0.0010887269121663268,240.0199996948242,,0.5022252416679447,59.18692712078303,0.3644415024022294,-2.3954722058981592,False,False,False
2023-08-31,255.97999572753906,261.17999267578125,255.0500030517578,258.0799865722656,108861700,0.0,0.0,0.004593198535678855,239.95799865722657,,0.4971850085035847,59.94325351787155,1.487553493982034,-1.6159220085431578,False,False,False
2023-09-01,257.260009765625,259.0799865722656,242.00999450683594,245.00999450683594,132541600,0.0,0.0,-0.05064318329763218,239.51549835205077,,0.5243256247186273,49.091560558547975,1.426677049461233,-1.0055574833575955,False,False,False
2023-09-05,245.0,258.0,244.86000061035156,256.489990234375,129469600,0.0,0.0,0.046855214011356505,239.76749801635742,,0.5501137921677124,56.53462388190111,2.176300737594005,-0.3676434576946391,False,False,False
2023-09-06,255.13999938964844,255.38999938964844,245.05999755859375,251.9199981689453,116959800,0.0,0.0,-0.017817428513501543,239.87849807739258,,0.553680648830535,53.200107593673266,2.4086634839136423,0.18869404385909416,False,False,False
2023-09-07,245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,115312900,0.0,0.0,-0.0017068620153485314,240.34349822998047,,0.5415809899647932,52.88404485685315,2.530952665162914,0.6578717855097715,False,False,False
2023-09-08,251.22000122070312,256.5199890136719,246.6699981689453,248.5,118367700,0.0,0.0,-0.01188916230408743,240.50149841308593,,0.5423408024086478,50.631481413725226,2.3798798489295905,1.002700275187794,False,False,False
2023-09-11,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,174667900,0.0,0.0,0.10092549928477124,242.047998046875,,0.6448431358129981,64.34873820560111,4.068595063081119,1.61648709779309,False,False,False
2023-09-12,270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,135999900,0.0,0.0,-0.022296863386701782,243.43399887084962,,0.649869930999075,59.98325161448961,4.891976249640436,2.2721043616738577,False,False,False
2023-09-13,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,111673700,0.0,0.0,0.014281354305895722,245.3509979248047,,0.6372457591145931,61.73399718000625,5.761904108900751,2.9705069763660936,False,False,False
2023-09-14,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,107709800,0.0,0.0,0.017471511114000693,247.872998046875,,0.6199800951104499,63.84759628750722,6.728525350419716,3.7224919528595435,False,False,False
2023-09-15,277.54998779296875,278.9800109863281,271.0,274.3900146484375,133692300,0.0,0.0,-0.005977372284481253,250.63149871826172,,0.6062149364488658,62.5523863196436,7.283427856556045,4.4349681482794105,False,False,False
2023-09-18,271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,101543300,0.0,0.0,-0.033200974462619715,253.12099838256836,,0.619062022262987,55.81947557227629,6.948546752672769,4.937847062696054,False,False,False
2023-09-19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,103704000,0.0,0.0,0.004598918977371191,254.88199844360352,,0.5740118764362095,56.4948206725865,6.698759378559487,5.290120981406814,False,False,False
2023-09-20,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,122514600,0.0,0.0,-0.014671683535119606,256.35199813842775,,0.5794692306407571,53.66358419657402,6.129769992638273,5.458085668553803,False,False,False
2023-09-21,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,119951500,0.0,0.0,-0.026238620989897266,257.29399795532225,,0.5897262633539785,49.003230049709956,5.089561396880754,5.3843685658646105,False,False,False
2023-09-22,257.3999938964844,257.7900085449219,244.47999572753906,244.8800048828125,127524100,0.0,0.0,-0.042315182614647506,258.03599853515624,,0.6016743600991583,42.727816050547595,3.3904092415096727,4.985523685415516,False,False,False
2023-09-25,243.3800048828125,247.10000610351562,238.30999755859375,246.99000549316406,104636600,0.0,0.0,0.008616467528091087,258.45599899291994,,0.5890737670056186,44.22776354426506,2.183132827219879,4.424985907175786,False,False,False
2023-09-26,242.97999572753906,249.5500030517578,241.66000366210938,244.1199951171875,101993600,0.0,0.0,-0.011619945391094011,258.7209983825684,,0.5911611308046485,42.59372062402788,0.9923534842941422,3.7384010144163575,False,False,False
2023-09-27,244.25999450683594,245.3300018310547,234.5800018310547,240.5,136597200,0.0,0.0,-0.014828753029631048,257.8869987487793,,0.5221587977034456,40.5582854762925,-0.2303482724741457,2.9445971335455665,False,False,False
2023-09-28,240.02000427246094,247.5500030517578,238.64999389648438,246.3800048828125,117058900,0.0,0.0,0.02444908475181906,257.3609992980957,,0.5310920813795542,45.143836281965754,-0.730684840348772,2.209500716310895,False,False,False
2023-09-29,250.0,254.77000427246094,246.35000610351562,250.22000122070312,128522700,0.0,0.0,0.015585665483353939,256.9680000305176,,0.5342084348746752,47.96688155880206,-0.8166555386858363,1.604243102624396,False,False,False
2023-10-02,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,123810400,0.0,0.0,0.005515166158101437,257.29750061035156,,0.5011938958934207,48.98299424358176,-0.7675004435070889,1.1298778641819842,False,False,False
2023-10-03,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,101985300,0.0,0.0,-0.020151062008054166,256.7995010375977,,0.477138749596897,45.46983344042483,-1.1146072157646643,0.6809683344213541,False,False,False
2023-10-04,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,129721600,0.0,0.0,0.05934371052307452,257.26150131225586,,0.519048417454829,55.408448134029875,-0.23352778961705667,0.4980650307337004,False,False,False
2023-10-05,260.0,263.6000061035156,256.25,260.04998779296875,119159200,0.0,0.0,-0.00425032873937603,257.6895004272461,,0.5193868904722648,54.59540327520812,0.37253669003462164,0.47295891468580714,False,False,False
2023-10-06,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,118121800,0.0,0.0,0.001845841218459432,258.29100036621094,250.53519958496094,0.5167382238780918,54.903571137937256,0.8804915218104838,0.5544665994272923,True,True,False
2023-10-09,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,101377900,0.0,0.0,-0.003300907210654902,257.5955017089844,250.3997998046875,0.3643513292830864,54.19389137707691,1.2009322519595287,0.6837612062171734,True,False,False
2023-10-10,257.75,268.94000244140625,257.6499938964844,263.6199951171875,122656000,0.0,0.0,0.015211543440507347,257.40250091552736,250.32359985351562,0.36144075697273714,56.946586590651236,1.7479508725861308,0.8966010836523983,True,False,False
2023-10-11,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,103706300,0.0,0.0,-0.002389822071472425,256.9870010375977,250.36199951171875,0.35722918475181087,56.364783414211786,2.106983163945813,1.1386792686994,True,False,False
2023-10-12,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,111508100,0.0,0.0,-0.015665976919941982,256.1285003662109,250.45719940185546,0.3534610775789027,52.58141910221251,2.040267038153388,1.3189978767339614,True,False,False
2023-10-13,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,102073800,0.0,0.0,-0.02993780718577166,254.96499938964843,250.29319915771484,0.3661672437126824,46.28746716867053,1.3548034268175684,1.3261590202419562,True,False,False
2023-10-16,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,88917200,0.0,0.0,0.01115006015531006,254.39699935913086,250.29439910888672,0.3531416814934808,48.677692154270474,1.0229645261929363,1.2655198945542476,True,False,False
2023-10-17,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,93562900,0.0,0.0,0.0036626021631882555,253.81449966430665,250.36239929199218,0.3529268637497983,49.481817406345726,0.8246733794796057,1.1773503276341082,True,False,False
2023-10-18,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,125147800,0.0,0.0,-0.04775363208267347,252.81899948120116,250.22199920654296,0.38661011685037405,40.532160883423224,-0.3005105806508084,0.8817774382206638,True,False,False
2023-10-19,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,170772700,0.0,0.0,-0.09300310180733784,251.03949966430665,249.78039916992188,0.49561100341774067,29.776094169839368,-2.9611211974901153,0.11319623876943198,True,False,False
2023-10-20,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,138010100,0.0,0.0,-0.036890623300491754,249.3949996948242,249.11339935302735,0.4908342157068015,27.00004437222165,-5.6533804333388105,-1.040120863105532,True,False,False
2023-10-23,210.0,216.97999572753906,202.50999450683594,212.0800018310547,150683400,0.0,0.0,0.0004245310418349302,247.64949951171874,248.50199951171874,0.48829398320321943,27.0811877088789,-7.69081296781053,-2.37026091479349,False,False,True
2023-10-24,216.5,222.0500030517578,214.11000061035156,216.52000427246094,118231100,0.0,0.0,0.02093550737020089,246.2694999694824,248.03719970703125,0.49790357565068183,31.147431973234973,-8.847757828249257,-3.6657615681079867,False,False,False
2023-10-25,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,107065100,0.0,0.0,-0.018935922882932887,244.8654998779297,247.62639953613282,0.49913585799413657,29.510907800913728,-9.977839585154868,-4.928178162057036,False,False,False
2023-10-26,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,115112600,0.0,0.0,-0.031352997455599385,242.83449935913086,247.2295993041992,0.4936927198582899,27.02680515587464,-11.277015649574679,-6.197946456607041,False,False,False
2023-10-27,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,94881200,0.0,0.0,0.00748448962886572,240.6884994506836,246.99119934082032,0.48926885281934557,28.525020881150382,-12.04407636782554,-7.367173025999071,False,False,False
2023-10-30,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,136448200,0.0,0.0,-0.04794984223383958,237.97649917602538,246.62859924316408,0.5049287263855886,24.96257398310415,-13.295968565718226,-8.552932610303449,False,False,False
2023-10-31,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300,0.0,0.0,0.017632730628176496,235.69199905395507,246.01979919433595,0.5141465471585831,28.33695848698649,-13.848952590042984,-9.612136946666507,False,False,False
2023-11-01,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700,0.0,0.0,0.023999240251476817,232.91699905395507,245.46919921875,0.46407613326817687,32.841701254347015,-13.741628781603396,-10.43803552600074,False,False,False
2023-11-02,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600,0.0,0.0,0.06248172039245192,230.83999938964843,245.1021990966797,0.5331309054697106,43.109038701618616,-12.480468789381689,-10.846522262697777,False,False,False
2023-11-03,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119534800,0.0,0.0,0.006635907937775798,228.81149978637694,244.90059936523437,0.5345873655201779,44.14671147509307,-11.234933509780205,-10.924204524896915,False,False,False
2023-11-06,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,0.0,0.0,-0.0031369449915676917,226.79149932861327,244.51419952392578,0.5346063017019207,43.73788540293621,-10.185850119197084,-10.776533624317498,False,False,False
2023-11-07,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,0.0,0.0,0.013271256198382764,224.71949920654296,244.18139923095703,0.5335385282332712,46.00873837431649,-9.016522813920318,-10.424531425167903,False,False,False
2023-11-08,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,0.0,0.0,-0.00031502415940676265,222.6754997253418,243.47999938964844,0.5338769028078104,45.960687453355895,-8.003180796889865,-9.940261258712614,False,False,False
2023-11-09,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,0.0,0.0,-0.054612601186257326,220.2309997558594,242.54159942626953,0.5587466911838971,38.463374718165966,-8.082647023285602,-9.568738386586618,False,False,False
2023-11-10,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,0.0,0.0,0.022240205086035525,218.40749969482422,241.6729995727539,0.5644855617614173,42.36163793228968,-7.681293802499596,-9.19124944941505,False,False,False
2023-11-13,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,0.0,0.0,0.04220830689495392,216.89700012207032,241.24699981689454,0.588147368578658,49.09859855754575,-6.558480335863408,-8.66469560399134,False,False,False
2023-11-14,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,0.0,0.0,0.06123998273248876,216.025,240.8654000854492,0.6339633983735242,57.23790963136824,-4.513874847848598,-7.834531424114879,False,False,False
2023-11-15,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,0.0,0.0,0.022871793909364557,216.03300018310546,240.68380004882812,0.6168335919844372,59.97007004286651,-2.4283982576774577,-6.753304760977986,False,False,False
2023-11-16,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,0.0,0.0,-0.038090924639652135,216.7069999694824,240.32579986572264,0.530940648615573,53.67829544215889,-1.503163018365143,-5.703276389264924,False,False,False
2023-11-17,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,0.0,0.0,0.0030395424675642158,217.8224998474121,240.04179992675782,0.5091153394365824,54.076566144739026,-0.7046197140691106,-4.703545036562037,False,False,False
2023-11-20,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,0.0,0.0,0.005548455120893081,218.99850006103514,239.2822003173828,0.5087621278860117,54.84215159109726,0.0325517405260598,-3.7563256677556836,False,False,False
2023-11-21,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,0.0,0.0,0.023769060694616817,220.2324996948242,238.75660003662108,0.5099811128463052,58.08382035474306,1.0556928070803622,-2.7939219619057853,False,False,False
2023-11-22,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,0.0,0.0,-0.028980059381488954,221.3220001220703,238.01480041503908,0.5176576029575696,52.9722134232148,1.2885141444515114,-1.977434733248173,False,False,False
2023-11-24,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.0,0.0,0.00529435207219775,222.80650024414064,237.20300018310547,0.4991633194967287,53.74978858319007,1.555006672987929,-1.270946446888093,False,False,False
2023-11-27,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,0.0,0.0,0.0026757481035388775,224.24550018310546,236.4367999267578,0.49942278830175924,54.164456617521196,1.7962581950889955,-0.6575055149410952,False,False,False
2023-11-28,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900,0.0,0.0,0.04506946504203557,226.71350021362304,236.06559997558594,0.4721028616999449,60.590836867783274,2.812517604867338,0.03649911223500109,False,False,False
2023-11-29,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300,0.0,0.0,-0.010457205813430348,228.87850036621094,235.61839996337892,0.47786957134666586,58.45081742744301,3.371087065801845,0.7034167054195307,False,False,False
2023-11-30,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200,0.0,0.0,-0.016629792613843564,230.5995002746582,235.1682000732422,0.4840732822250925,55.14981912001179,3.44675300085089,1.2520839661322045,False,False,False
2023-12-01,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700,0.0,0.0,-0.005206597761023168,231.61550064086913,234.83080017089844,0.4411388964023521,54.136116120549644,3.367132232941856,1.6750936204972693,False,False,False
2023-12-04,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,0.0,0.0,-0.01360800559009756,232.39650039672853,234.64480010986327,0.44586209707129604,51.48629642813845,3.007351575081202,1.941545211919551,False,False,False
2023-12-05,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100,0.0,0.0,0.013328802806870987,233.36900024414064,234.47940002441408,0.44629034535674617,53.837289840063825,2.941471590187291,2.1415304878766186,False,False,False
2023-12-06,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,0.0,0.0,0.002722829646282676,234.22850036621094,234.38440002441405,0.44515159446599495,54.3306636376097,2.9081422858862425,2.2948528476647025,False,False,False
2023-12-07,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300,0.0,0.0,0.01366087788429815,235.25500030517577,234.42720001220704,0.4460742776267499,56.830358241445396,3.109550981767626,2.457792474643556,True,True,False
2023-12-08,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800,0.0,0.0,0.0049455858525417895,236.94800033569337,234.3763998413086,0.38704844178410835,57.744393803962865,3.327570210407174,2.6317480219314544,True,False,False
2023-12-11,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900,0.0,0.0,-0.01681426716823431,238.20250091552734,234.16679992675782,0.39248759151155527,53.57088888409504,3.1335948764728982,2.732117392902138,True,False,False
2023-12-12,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300,0.0,0.0,-0.011387381846063915,238.86750030517578,233.87499969482423,0.372183055073751,50.931266686164626,2.7282536696870068,2.7313446482587276,True,False,False
2023-12-13,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,0.0,0.0,0.009619842336358264,238.96149978637695,233.73019958496093,0.30422358499936275,53.01355292551502,2.561370463491926,2.697349811291842,True,False,False
2023-12-14,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,0.0,0.0,0.04914543063053567,239.37200012207032,233.5279995727539,0.3417511751968662,61.97640967859674,3.33908904390384,2.825697657855093,True,False,False
2023-12-15,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800,0.0,0.0,0.009758999874367902,240.36750030517578,233.39699981689452,0.30806773728561676,63.536930674887,4.105706204104251,3.0816993671701103,True,False,False
2023-12-18,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500,0.0,0.0,-0.005601570686174839,241.25650024414062,233.22799987792968,0.31004789364529695,61.94997586449982,4.5463086047639365,3.3746212147485446,True,False,False
2023-12-19,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400,0.0,0.0,0.0203903496997484,242.3375,233.17899963378906,0.31555790814372214,65.32597660480425,5.24956322384179,3.749609616628303,True,False,False
2023-12-20,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000,0.0,0.0,-0.03918825045959673,242.6345001220703,232.84939971923828,0.34275396042190115,55.01677659979434,4.9369043275834485,3.98706855885029,True,False,False
2023-12-21,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200,0.0,0.0,0.029780693649462897,243.64899978637695,232.67959991455078,0.3370084426759434,59.98258550171485,5.222606419662753,4.234176131038555,True,False,False
2023-12-22,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93370100,0.0,0.0,-0.007701401626197146,244.50349960327148,232.5529998779297,0.33968481007863655,58.14184474231929,5.230621003519815,4.433465105551434,True,False,False
2023-12-26,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400,0.0,0.0,0.01611622781987765,245.52999877929688,232.6627996826172,0.34247300041013057,60.82992677239423,5.501867650765519,4.647145614608514,True,False,False
2023-12-27,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400,0.0,0.0,0.018822405072142834,246.26599884033203,232.8131997680664,0.3124907236891696,63.800907940986015,6.036878031282953,4.9250920979582435,True,False,False
2023-12-28,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900,0.0,0.0,-0.03159428430420175,246.71799850463867,232.7797994995117,0.3329755642637354,55.98098255718817,5.728489429210043,5.085771564215468,True,False,False
2023-12-29,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100891600,0.0,0.0,-0.018563856087399966,247.13799819946288,232.89579956054686,0.3344802995219303,52.070174664470436,5.04674777651627,5.077966806675362,True,False,False
2024-01-02,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200,0.0,0.0,-0.0002414583049958896,247.61749801635742,233.46199951171874,0.3335379749612005,52.020215082515435,4.450321280327813,4.95243770140242,True,False,False
2024-01-03,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600,0.0,0.0,-0.04013364984377277,247.7609977722168,233.99119934082032,0.36224528207743806,44.39712689798803,3.13714701928248,4.589379564970491,True,False,False
2024-01-04,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300,0.0,0.0,-0.0021807686270334248,247.72149734497071,234.50819915771484,0.35933266434284755,44.03467533017916,2.0310828872926265,4.077720229425965,True,False,False
2024-01-05,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92488900,0.0,0.0,-0.001849229589212631,247.62749786376952,234.92759918212892,0.3592527854503041,43.709521432355494,1.1062706358379444,3.483430310700042,True,False,False
2024-01-08,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600,0.0,0.0,0.012463646412957496,247.51799774169922,235.48819915771483,0.3586669646013412,46.56797358289775,0.6051847295672701,2.907781194467041,True,False,False
2024-01-09,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700,0.0,0.0,-0.02283214932024613,247.07399826049806,236.07219940185547,0.36683083343072204,42.27959962753034,-0.23218505422178737,2.2797879447236493,True,False,False
2024-01-10,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500,0.0,0.0,-0.004341182513256769,246.78399810791015,236.60499938964844,0.36261704124473776,41.5146691011547,-0.9669538554875317,1.6304395846767592,True,False,False
2024-01-11,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600,0.0,0.0,-0.028725319101363445,246.29449844360352,237.20219940185547,0.3742553948889309,36.79191277752672,-2.0676092715914365,0.8908298134188795,True,False,False
2024-01-12,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,123043800,0.0,0.0,-0.036660513098772496,245.2744987487793,237.56319946289062,0.39112993487059455,31.941199474342255,-3.5708076702631786,-0.0014976833216251736,True,False,False
2024-01-16,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000,0.0,0.0,0.004659894354722027,243.71749877929688,237.84819946289062,0.3391444253791338,33.10423621358416,-4.626472658781921,-0.9264926784170787,True,False,False
2024-01-17,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400,0.0,0.0,-0.019826295019533036,241.81999893188475,237.78899963378908,0.3367210169008341,30.69002311861351,-5.748607677011989,-1.890915678138892,True,False,False
2024-01-18,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400,0.0,0.0,-0.017026203279914,239.80999908447265,237.62739959716797,0.33814360397916426,28.7869656657666,-6.854996956226387,-2.8837319337587224,True,False,False
2024-01-19,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102260300,0.0,0.0,0.0014630807600990448,237.55849914550782,237.48579956054687,0.32308559169665196,29.18640281150344,-7.618977448107927,-3.8307810366303428,True,False,False
2024-01-22,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500,0.0,0.0,-0.015976244642273096,235.6414993286133,237.2181997680664,0.3046605753345851,27.377915886270088,-8.401116306861582,-4.744848090677964,False,False,True
2024-01-23,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900,0.0,0.0,0.0016283349277841364,233.3734992980957,236.95879974365235,0.2728152506651377,27.860714418325387,-8.8910419832699,-5.574086869197348,False,False,False
2024-01-24,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900,0.0,0.0,-0.006263735117226887,231.13799972534179,236.91579986572265,0.27299736283395604,27.112798947563803,-9.278057310888528,-6.314880957536296,False,False,False
2024-01-25,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800,0.0,0.0,-0.12125293136804816,227.4390007019043,236.2754000854492,0.46771453422070935,17.4232419609568,-11.485672549426681,-7.34903927591517,False,False,False
