"ANO_EJE","NIVEL_GOBIERNO","NIVEL_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","DEPARTAMENTO_EJECUTORA","DEPARTAMENTO_EJECUTORA_NOMBRE","PROVINCIA_EJECUTORA","PROVINCIA_EJECUTORA_NOMBRE","DISTRITO_EJECUTORA","DISTRITO_EJECUTORA_NOMBRE","DISPOSITIVO_LEGAL","DISPOSITIVO_LEGAL_NOMBRE","DISPOSITIVO_LEGAL_DESCRIPCION","REFERENCIA","NORMA_REFERENCIA","AMBITO_RESPONSABLE","AMBITO_RESPONSABLE_NOMBRE","PROGRAMA_PPTO","PROGRAMA_PPTO_NOMBRE","TIPO_ACT_PROY","TIPO_ACT_PROY_NOMBRE","PRODUCTO_PROYECTO","PRODUCTO_PROYECTO_NOMBRE","ACTIVIDAD_ACCION_OBRA","ACTIVIDAD_ACCION_OBRA_NOMBRE","DEPARTAMENTO_META","DEPARTAMENTO_META_NOMBRE","PROVINCIA_META","PROVINCIA_META_NOMBRE","DISTRITO_META","DISTRITO_META_NOMBRE","FUENTE_FINANCIAMIENTO","FUENTE_FINANCIAMIENTO_NOMBRE","RUBRO","RUBRO_NOMBRE","CATEGORIA_GASTO","CATEGORIA_GASTO_NOMBRE","TIPO_TRANSACCION","GENERICA","GENERICA_NOMBRE","MONTO_ASIGNADO","MARCO_PRESUPUESTAL","MONTO_CERTIFICADO","MONTO_COMPROMETIDO_ANUAL","MONTO_DEVENGADO"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300392","040412","MUNICIPALIDAD DISTRITAL DE UÑON","04","AREQUIPA","04","CASTILLA","12","MUNICIPALIDAD DISTRITAL DE UÑON","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","04","AREQUIPA","04","CASTILLA","12","UNON","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","3125","0","0","3125"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300150","021001","MUNICIPALIDAD PROVINCIAL DE HUARI","02","ANCASH","10","HUARI","01","MUNICIPALIDAD PROVINCIAL DE HUARI","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","10","HUARI","01","HUARI","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300097","020201","MUNICIPALIDAD PROVINCIAL DE AIJA","02","ANCASH","02","AIJA","01","MUNICIPALIDAD PROVINCIAL DE AIJA","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","02","AIJA","01","AIJA","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","56259","0","0","41654.79"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300189","021401","MUNICIPALIDAD PROVINCIAL DE OCROS","02","ANCASH","14","OCROS","01","MUNICIPALIDAD PROVINCIAL DE OCROS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","14","OCROS","01","OCROS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301301","150303","MUNICIPALIDAD DISTRITAL DE GORGOR","15","LIMA","03","CAJATAMBO","03","MUNICIPALIDAD DISTRITAL DE GORGOR","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","15","LIMA","03","CAJATAMBO","03","GORGOR","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","6800","0","0","6800"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300642","061001","MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ","06","CAJAMARCA","10","SAN MARCOS","01","MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ","63","D.S. Nº 361-2017-EF","Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del Gobierno Regional del departamento de Huancavelica y de diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30458","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","06","CAJAMARCA","10","SAN MARCOS","01","PEDRO GALVEZ","5","RECURSOS DETERMINADOS","18","CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","0","342680","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301567","200502","MUNICIPALIDAD DISTRITAL DE AMOTAPE","20","PIURA","05","PAITA","02","MUNICIPALIDAD DISTRITAL DE AMOTAPE","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","20","PIURA","05","PAITA","02","AMOTAPE","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","13900","0","0","13900"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301266","150117","MUNICIPALIDAD DISTRITAL DE LOS OLIVOS","15","LIMA","01","LIMA","17","MUNICIPALIDAD DISTRITAL DE LOS OLIVOS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","15","LIMA","01","LIMA","17","LOS OLIVOS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","13617","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300549","060101","MUNICIPALIDAD PROVINCIAL DE CAJAMARCA","06","CAJAMARCA","01","CAJAMARCA","01","MUNICIPALIDAD PROVINCIAL DE CAJAMARCA","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","06","CAJAMARCA","01","CAJAMARCA","01","CAJAMARCA","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","20000","0","0","19960"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300649","061101","MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL","06","CAJAMARCA","11","SAN MIGUEL","01","MUNICIPALIDAD PROVINCIAL DE SAN MIGUEL","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","06","CAJAMARCA","11","SAN MIGUEL","01","SAN MIGUEL","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","59166","0","0","59165.50"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301426","160105","MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS","16","LORETO","01","MAYNAS","05","MUNICIPALIDAD DISTRITAL DE LAS AMAZONAS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","16","LORETO","01","MAYNAS","05","LAS AMAZONAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","4720","0","0","4720"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301223","140112","MUNICIPALIDAD DISTRITAL DE PIMENTEL","14","LAMBAYEQUE","01","CHICLAYO","12","MUNICIPALIDAD DISTRITAL DE PIMENTEL","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","01","CHICLAYO","12","PIMENTEL","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","5000","0","0","5000"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301223","140112","MUNICIPALIDAD DISTRITAL DE PIMENTEL","14","LAMBAYEQUE","01","CHICLAYO","12","MUNICIPALIDAD DISTRITAL DE PIMENTEL","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","01","CHICLAYO","12","PIMENTEL","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","1805","0","0","1804.80"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301249","140312","MUNICIPALIDAD DISTRITAL DE TUCUME","14","LAMBAYEQUE","03","LAMBAYEQUE","12","MUNICIPALIDAD DISTRITAL DE TUCUME","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","03","LAMBAYEQUE","12","TUCUME","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","2015","0","0","2014.38"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301249","140312","MUNICIPALIDAD DISTRITAL DE TUCUME","14","LAMBAYEQUE","03","LAMBAYEQUE","12","MUNICIPALIDAD DISTRITAL DE TUCUME","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","03","LAMBAYEQUE","12","TUCUME","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","11250","0","0","11250"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301241","140304","MUNICIPALIDAD DISTRITAL DE JAYANCA","14","LAMBAYEQUE","03","LAMBAYEQUE","04","MUNICIPALIDAD DISTRITAL DE JAYANCA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","03","LAMBAYEQUE","04","JAYANCA","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","0","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301241","140304","MUNICIPALIDAD DISTRITAL DE JAYANCA","14","LAMBAYEQUE","03","LAMBAYEQUE","04","MUNICIPALIDAD DISTRITAL DE JAYANCA","1","D.S. Nº 017-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","14","LAMBAYEQUE","03","LAMBAYEQUE","04","JAYANCA","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","95000","0","0","95000"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300100","020204","MUNICIPALIDAD DISTRITAL DE LA MERCED","02","ANCASH","02","AIJA","04","MUNICIPALIDAD DISTRITAL DE LA MERCED","63","D.S. Nº 361-2017-EF","Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor del Gobierno Regional del departamento de Huancavelica y de diversos Gobiernos Locales","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","LEY Nº 30458","2","COMISIÓN MULTISECTORIAL","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","02","AIJA","04","LA MERCED","5","RECURSOS DETERMINADOS","18","CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","0","275220","0","0","0"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300110","020501","MUNICIPALIDAD PROVINCIAL DE BOLOGNESI - CHIQUIAN","02","ANCASH","05","BOLOGNESI","01","MUNICIPALIDAD PROVINCIAL DE BOLOGNESI - CHIQUIAN","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","05","BOLOGNESI","01","CHIQUIAN","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","54464","0","0","16201.11"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","301556","200401","MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS","20","PIURA","04","MORROPON","01","MUNICIPALIDAD PROVINCIAL DE MORROPON - CHULUCANAS","11","D.S. Nº 110-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de los Gobiernos Locales declarados en emergencia por desastres a consecuencia de intensas lluvias","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 007-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","20","PIURA","04","MORROPON","01","CHULUCANAS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","130952","0","0","130644.67"
"2017","R","GOBIERNOS REGIONALES","99","GOBIERNOS REGIONALES","445","GOBIERNO REGIONAL DEL DEPARTAMENTO DE CAJAMARCA","779","100","REGION CAJAMARCA-AGRICULTURA","06","CAJAMARCA","01","CAJAMARCA","01","REGION CAJAMARCA-AGRICULTURA","8","D.U. Nº 006-2017","Decreto de Urgencia que aprueba medidas complementarias para la atención de intervenciones ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 006-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","06","CAJAMARCA","01","CAJAMARCA","99","CAJAMARCA","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","287850","0","0","205850"
"2017","E","GOBIERNO NACIONAL","37","VIVIENDA CONSTRUCCION Y SANEAMIENTO","037","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","1085","004","PROGRAMA NACIONAL DE SANEAMIENTO URBANO","15","LIMA","01","LIMA","31","PROGRAMA NACIONAL DE SANEAMIENTO URBANO","10","D.U. Nº 008-2017","Crédito Suplementario a favor del M. Vivienda, Construcción y Saneamiento, de conformidad con el articulo 4 del DU N° 008-2017, para realizar acciones en las zonas declaradas en emergencia.","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 008-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","15","LIMA","01","LIMA","31","SAN ISIDRO","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","6","GASTO DE CAPITAL","2","6","ADQUISICION DE ACTIVOS NO FINANCIEROS","0","61720024","0","0","9119280"
"2017","E","GOBIERNO NACIONAL","37","VIVIENDA CONSTRUCCION Y SANEAMIENTO","037","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","1085","004","PROGRAMA NACIONAL DE SANEAMIENTO URBANO","15","LIMA","01","LIMA","31","PROGRAMA NACIONAL DE SANEAMIENTO URBANO","10","D.U. Nº 008-2017","Crédito Suplementario a favor del M. Vivienda, Construcción y Saneamiento, de conformidad con el articulo 4 del DU N° 008-2017, para realizar acciones en las zonas declaradas en emergencia.","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 008-2017","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","15","LIMA","01","LIMA","31","SAN ISIDRO","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","3","BIENES Y SERVICIOS","0","4220140","0","0","2921514.01"
"2017","M","GOBIERNOS LOCALES"," "," "," "," ","300163","021014","MUNICIPALIDAD DISTRITAL DE SAN MARCOS","02","ANCASH","10","HUARI","14","MUNICIPALIDAD DISTRITAL DE SAN MARCOS","4","D.S. Nº 057-2017-EF","Autorizan Crédito Suplementario en el Presupuesto del Sector Público para el Año Fiscal 2017 a favor de las Municipalidades declaradas en emergencia ante la ocurrencia de lluvias y peligros asociados","FONDO PARA INTERVENCIONES ANTE LA OCURRENCIA DE DESASTRES NATURALES - FONDES","D.U. Nº 002-2017-EF","3","OTROS","0068","REDUCCION DE VULNERABILIDAD Y ATENCION DE EMERGENCIAS POR DESASTRES","3","ACTIVIDAD","3000001","ACCIONES COMUNES","5005978","ATENCIÓN FRENTE A LLUVIAS Y PELIGROS ASOCIADOS","02","ANCASH","10","HUARI","14","SAN MARCOS","1","RECURSOS ORDINARIOS","00","RECURSOS ORDINARIOS","5","GASTO CORRIENTE","2","2","PENSIONES Y OTRAS PRESTACIONES SOCIALES","0","11003","0","0","11002.50"
